timestamp_body,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,times_clock_body,5 x deep breath,5 x deep breath_notes
705876860,2.27,3.57,-8.84,0.07,-3.43,0.21,2024-06-07 15:22:04.968026,0,
705876865,2.26,3.57,-8.83,-0.07,-3.5,0.21,2024-06-07 15:22:04.968026,0,
705876871,2.25,3.59,-8.8,-0.07,-3.5,0.14,2024-06-07 15:22:04.996903,0,
705876875,2.28,3.56,-8.8,-0.14,-3.64,0.07,2024-06-07 15:22:04.996903,0,
705876880,2.21,3.57,-8.85,-0.14,-3.57,0.14,2024-06-07 15:22:04.996903,0,
705876885,2.25,3.59,-8.84,-0.21,-3.71,-0.07,2024-06-07 15:22:04.996903,0,
705876890,2.23,3.58,-8.84,-0.28,-3.71,-0.07,2024-06-07 15:22:04.996903,0,
705876895,2.23,3.58,-8.81,-0.21,-3.71,-0.14,2024-06-07 15:22:04.996903,0,
705876899,2.22,3.57,-8.82,-0.28,-3.5,0.0,2024-06-07 15:22:04.996903,0,
705876904,2.23,3.57,-8.8,-0.07,-3.43,0.0,2024-06-07 15:22:04.996903,0,
705876911,2.16,3.53,-8.77,-0.07,-3.36,0.0,2024-06-07 15:22:05.042345,0,
705876915,2.22,3.53,-8.77,-0.07,-3.36,0.0,2024-06-07 15:22:05.042345,0,
705876920,2.24,3.55,-8.79,0.14,-3.36,0.07,2024-06-07 15:22:05.042345,0,
705876925,2.22,3.53,-8.78,0.28,-3.29,0.07,2024-06-07 15:22:05.042345,0,
705876930,2.26,3.52,-8.79,0.21,-3.22,0.14,2024-06-07 15:22:05.042345,0,
705876935,2.23,3.49,-8.79,0.21,-3.36,0.0,2024-06-07 15:22:05.042345,0,
705876939,2.27,3.52,-8.84,0.35,-3.36,0.07,2024-06-07 15:22:05.042345,0,
705876944,2.27,3.54,-8.83,0.21,-3.43,0.21,2024-06-07 15:22:05.042345,0,
705876950,2.28,3.53,-8.77,0.21,-3.36,0.14,2024-06-07 15:22:05.087620,0,
705876954,2.24,3.47,-8.82,0.07,-3.36,0.28,2024-06-07 15:22:05.087620,0,
705876959,2.27,3.53,-8.85,0.07,-3.36,0.35,2024-06-07 15:22:05.087620,0,
705876964,2.28,3.52,-8.8,0.0,-3.43,0.07,2024-06-07 15:22:05.087620,0,
705876969,2.27,3.56,-8.84,-0.14,-3.57,0.21,2024-06-07 15:22:05.087620,0,
705876974,2.25,3.54,-8.82,-0.28,-3.64,0.07,2024-06-07 15:22:05.087620,0,
705876978,2.23,3.53,-8.82,-0.42,-3.71,0.21,2024-06-07 15:22:05.087620,0,
705876983,2.26,3.54,-8.78,-0.49,-3.78,0.28,2024-06-07 15:22:05.087620,0,
705876989,2.23,3.57,-8.81,-0.56,-3.78,0.35,2024-06-07 15:22:05.117620,0,
705876993,2.24,3.58,-8.77,-0.49,-3.78,0.21,2024-06-07 15:22:05.117620,0,
705876998,2.25,3.54,-8.82,-0.28,-3.71,0.35,2024-06-07 15:22:05.117620,0,
705877003,2.27,3.58,-8.75,-0.35,-3.71,0.42,2024-06-07 15:22:05.117620,0,
705877008,2.26,3.57,-8.77,-0.56,-3.64,0.35,2024-06-07 15:22:05.117620,0,
705877013,2.22,3.59,-8.75,-0.56,-3.64,0.28,2024-06-07 15:22:05.117620,0,
705877017,2.19,3.56,-8.75,-0.49,-3.5,0.28,2024-06-07 15:22:05.117620,0,
705877022,2.25,3.58,-8.7,-0.49,-3.22,0.42,2024-06-07 15:22:05.117620,0,
705877028,2.24,3.54,-8.75,-0.07,-3.29,0.35,2024-06-07 15:22:05.161564,0,
705877032,2.19,3.5,-8.73,0.28,-3.08,0.35,2024-06-07 15:22:05.161564,0,
705877037,2.2,3.5,-8.71,0.63,-2.87,0.42,2024-06-07 15:22:05.161564,0,
705877042,2.21,3.53,-8.85,0.77,-2.8,0.21,2024-06-07 15:22:05.161564,0,
705877047,2.22,3.55,-8.79,0.56,-2.52,0.35,2024-06-07 15:22:05.161564,0,
705877052,2.22,3.56,-8.79,0.28,-2.52,0.28,2024-06-07 15:22:05.161564,0,
705877056,2.23,3.58,-8.81,0.0,-2.73,0.28,2024-06-07 15:22:05.161564,0,
705877061,2.23,3.58,-8.82,-0.28,-2.8,0.07,2024-06-07 15:22:05.161564,0,
705877068,2.26,3.59,-8.84,-0.63,-3.01,0.07,2024-06-07 15:22:05.207863,0,
705877072,2.26,3.59,-8.83,-0.7,-3.36,-0.07,2024-06-07 15:22:05.207863,0,
705877077,2.24,3.56,-8.86,-0.77,-3.71,-0.14,2024-06-07 15:22:05.207863,0,
705877082,2.29,3.58,-8.85,-0.56,-3.78,-0.21,2024-06-07 15:22:05.207863,0,
705877087,2.27,3.58,-8.85,-0.42,-3.99,-0.28,2024-06-07 15:22:05.207863,0,
705877092,2.25,3.56,-8.8,-0.21,-4.27,-0.28,2024-06-07 15:22:05.207863,0,
705877096,2.26,3.53,-8.75,-0.14,-4.34,-0.14,2024-06-07 15:22:05.207863,0,
705877101,2.2,3.54,-8.74,-0.21,-4.27,-0.21,2024-06-07 15:22:05.207863,0,
705877107,2.23,3.54,-8.78,-0.49,-3.99,-0.07,2024-06-07 15:22:05.237984,0,
705877111,2.23,3.58,-8.77,-0.63,-3.43,0.14,2024-06-07 15:22:05.237984,0,
705877116,2.21,3.52,-8.8,-0.21,-2.52,0.49,2024-06-07 15:22:05.237984,0,
705877121,2.24,3.51,-8.83,0.77,-1.61,0.77,2024-06-07 15:22:05.237984,0,
705877126,2.25,3.52,-8.83,1.4,-0.91,0.91,2024-06-07 15:22:05.237984,0,
705877131,2.23,3.53,-8.77,1.61,-0.84,1.05,2024-06-07 15:22:05.237984,0,
705877135,2.25,3.55,-8.77,1.47,-1.05,1.19,2024-06-07 15:22:05.237984,0,
705877140,2.21,3.51,-8.72,1.05,-1.33,1.33,2024-06-07 15:22:05.237984,0,
705877146,2.23,3.45,-8.69,0.63,-1.33,1.4,2024-06-07 15:22:05.297969,0,
705877150,2.18,3.48,-8.6,0.35,-1.33,1.26,2024-06-07 15:22:05.297969,0,
705877155,2.21,3.52,-8.55,0.0,-1.61,1.19,2024-06-07 15:22:05.297969,0,
705877160,2.18,3.54,-8.56,0.14,-2.24,1.05,2024-06-07 15:22:05.297969,0,
705877165,2.25,3.55,-8.6,0.42,-1.96,1.05,2024-06-07 15:22:05.297969,0,
705877170,2.23,3.5,-8.73,0.63,-1.19,0.84,2024-06-07 15:22:05.297969,0,
705877174,2.3,3.53,-8.9,0.42,-0.21,0.56,2024-06-07 15:22:05.297969,0,
705877179,2.29,3.52,-8.96,0.0,0.42,0.42,2024-06-07 15:22:05.297969,0,
705877185,2.38,3.53,-8.94,-0.35,0.56,0.21,2024-06-07 15:22:05.327973,0,
705877189,2.38,3.56,-8.97,-0.49,0.07,0.21,2024-06-07 15:22:05.327973,0,
705877194,2.42,3.57,-8.9,-0.7,-1.19,-0.07,2024-06-07 15:22:05.327973,0,
705877199,2.4,3.61,-8.9,-1.05,-3.01,-0.42,2024-06-07 15:22:05.327973,0,
705877204,2.38,3.6,-8.88,-1.47,-4.62,-0.42,2024-06-07 15:22:05.327973,0,
705877209,2.32,3.66,-8.79,-1.61,-6.02,-0.56,2024-06-07 15:22:05.327973,0,
705877213,2.29,3.63,-8.76,-1.54,-7.07,-0.49,2024-06-07 15:22:05.327973,0,
705877218,2.23,3.63,-8.78,-1.33,-7.77,-0.42,2024-06-07 15:22:05.327973,0,
705877225,2.23,3.58,-8.77,-0.7,-7.91,-0.56,2024-06-07 15:22:05.357456,0,
705877229,2.18,3.61,-8.77,0.21,-7.35,-0.56,2024-06-07 15:22:05.357456,0,
705877234,2.18,3.57,-8.78,0.98,-6.23,-0.49,2024-06-07 15:22:05.357456,0,
705877239,2.22,3.53,-8.73,1.61,-4.83,-0.21,2024-06-07 15:22:05.357456,0,
705877244,2.28,3.55,-8.7,2.03,-3.5,0.07,2024-06-07 15:22:05.357456,0,
705877249,2.28,3.49,-8.74,2.24,-2.38,0.07,2024-06-07 15:22:05.357456,0,
705877253,2.26,3.46,-8.75,2.24,-1.4,0.35,2024-06-07 15:22:05.357456,0,
705877258,2.26,3.46,-8.83,2.03,-0.91,0.49,2024-06-07 15:22:05.357456,0,
705877264,2.3,3.53,-8.86,1.54,-0.84,0.49,2024-06-07 15:22:05.402060,0,
705877268,2.28,3.47,-8.87,0.84,-1.12,0.49,2024-06-07 15:22:05.402060,0,
705877273,2.31,3.54,-8.88,0.14,-1.61,0.7,2024-06-07 15:22:05.402060,0,
705877278,2.31,3.49,-8.91,-0.35,-2.45,0.77,2024-06-07 15:22:05.402060,0,
705877283,2.33,3.51,-8.84,-0.7,-3.36,0.84,2024-06-07 15:22:05.403110,0,
705877288,2.28,3.56,-8.82,-0.77,-4.2,0.7,2024-06-07 15:22:05.403110,0,
705877292,2.24,3.59,-8.76,-0.63,-4.69,0.91,2024-06-07 15:22:05.403110,0,
705877297,2.22,3.53,-8.77,-0.21,-4.9,0.7,2024-06-07 15:22:05.403110,0,
705877303,2.21,3.58,-8.77,0.14,-4.48,0.63,2024-06-07 15:22:05.447212,0,
705877307,2.21,3.52,-8.76,0.21,-3.71,0.49,2024-06-07 15:22:05.447212,0,
705877312,2.19,3.54,-8.75,0.35,-2.8,0.49,2024-06-07 15:22:05.447212,0,
705877317,2.21,3.58,-8.77,0.28,-2.03,0.42,2024-06-07 15:22:05.447212,0,
705877322,2.22,3.54,-8.83,0.21,-1.68,0.42,2024-06-07 15:22:05.447212,0,
705877327,2.23,3.54,-8.78,0.21,-1.4,0.35,2024-06-07 15:22:05.447212,0,
705877331,2.26,3.54,-8.83,0.21,-1.61,0.35,2024-06-07 15:22:05.447212,0,
705877336,2.23,3.56,-8.83,0.0,-2.03,0.28,2024-06-07 15:22:05.447212,0,
705877343,2.28,3.57,-8.81,0.0,-2.87,0.07,2024-06-07 15:22:05.477733,0,
705877347,2.23,3.59,-8.77,-0.14,-3.64,0.07,2024-06-07 15:22:05.477733,0,
705877352,2.25,3.56,-8.81,-0.21,-4.27,0.0,2024-06-07 15:22:05.477733,0,
705877357,2.25,3.57,-8.79,-0.28,-4.76,-0.07,2024-06-07 15:22:05.477733,0,
705877362,2.27,3.55,-8.75,-0.07,-5.32,-0.14,2024-06-07 15:22:05.477733,0,
705877367,2.28,3.49,-8.55,0.35,-5.81,-0.21,2024-06-07 15:22:05.477733,0,
705877371,2.28,3.44,-8.47,1.12,-6.3,-0.14,2024-06-07 15:22:05.477733,0,
705877376,2.17,3.34,-8.5,2.1,-6.72,-0.21,2024-06-07 15:22:05.477733,0,
705877382,2.08,3.31,-8.5,2.45,-6.79,-0.28,2024-06-07 15:22:05.507911,0,
705877386,2.06,3.28,-8.53,2.03,-6.72,-0.21,2024-06-07 15:22:05.507911,0,
705877391,2.06,3.32,-8.63,1.33,-6.23,0.07,2024-06-07 15:22:05.507911,0,
705877396,1.98,3.35,-8.61,0.49,-5.18,0.21,2024-06-07 15:22:05.507911,0,
705877401,2.03,3.4,-8.66,-0.21,-3.92,0.56,2024-06-07 15:22:05.507911,0,
705877406,2.02,3.48,-8.64,-0.42,-2.52,0.84,2024-06-07 15:22:05.507911,0,
705877410,2.12,3.53,-8.69,-0.28,-0.63,1.19,2024-06-07 15:22:05.507911,0,
705877415,2.17,3.56,-8.76,0.35,0.77,1.19,2024-06-07 15:22:05.507911,0,
705877421,2.25,3.52,-8.77,1.19,1.33,1.19,2024-06-07 15:22:05.552230,0,
705877425,2.31,3.57,-8.82,1.68,1.26,0.84,2024-06-07 15:22:05.552230,0,
705877430,2.37,3.57,-8.85,1.4,0.7,0.7,2024-06-07 15:22:05.552230,0,
705877435,2.38,3.55,-8.87,0.91,-0.63,0.35,2024-06-07 15:22:05.552230,0,
705877440,2.4,3.56,-8.91,0.07,-2.03,-0.07,2024-06-07 15:22:05.552230,0,
705877445,2.37,3.59,-8.98,-1.12,-3.08,-0.28,2024-06-07 15:22:05.552230,0,
705877449,2.41,3.59,-8.89,-1.82,-3.99,-0.35,2024-06-07 15:22:05.552230,0,
705877454,2.4,3.59,-8.82,-1.89,-4.76,-0.14,2024-06-07 15:22:05.552230,0,
705877460,2.39,3.62,-8.81,-1.33,-5.39,-0.07,2024-06-07 15:22:05.597210,0,
705877464,2.34,3.55,-8.81,-0.63,-5.74,0.0,2024-06-07 15:22:05.597210,0,
705877469,2.29,3.6,-8.79,0.0,-5.6,0.14,2024-06-07 15:22:05.597210,0,
705877474,2.28,3.59,-8.78,0.49,-5.18,0.49,2024-06-07 15:22:05.597210,0,
705877479,2.29,3.57,-8.77,0.77,-4.55,0.7,2024-06-07 15:22:05.597210,0,
705877484,2.23,3.55,-8.83,0.98,-3.92,0.7,2024-06-07 15:22:05.597210,0,
705877488,2.3,3.57,-8.78,0.98,-2.87,0.84,2024-06-07 15:22:05.597210,0,
705877493,2.25,3.53,-8.84,1.12,-2.31,0.98,2024-06-07 15:22:05.597210,0,
705877500,2.32,3.52,-8.82,0.98,-2.1,1.05,2024-06-07 15:22:05.627598,0,
705877504,2.36,3.56,-8.8,0.91,-1.89,1.05,2024-06-07 15:22:05.627598,0,
705877509,2.34,3.55,-8.83,0.84,-2.03,0.91,2024-06-07 15:22:05.627598,0,
705877514,2.34,3.5,-8.77,0.7,-2.38,0.84,2024-06-07 15:22:05.627598,0,
705877519,2.3,3.52,-8.85,0.63,-2.8,0.91,2024-06-07 15:22:05.627598,0,
705877524,2.31,3.57,-8.81,0.28,-3.15,0.77,2024-06-07 15:22:05.627598,0,
705877528,2.34,3.51,-8.81,-0.07,-3.36,0.91,2024-06-07 15:22:05.627598,0,
705877533,2.27,3.55,-8.8,-0.21,-3.71,0.7,2024-06-07 15:22:05.627598,0,
705877540,2.24,3.54,-8.8,-0.35,-3.71,0.84,2024-06-07 15:22:05.672446,0,
705877544,2.26,3.53,-8.82,-0.35,-3.71,0.7,2024-06-07 15:22:05.672446,0,
705877549,2.27,3.57,-8.81,-0.28,-3.71,0.56,2024-06-07 15:22:05.672446,0,
705877554,2.23,3.55,-8.82,-0.21,-3.57,0.42,2024-06-07 15:22:05.672446,0,
705877559,2.23,3.57,-8.82,-0.07,-3.57,0.35,2024-06-07 15:22:05.672446,0,
705877564,2.23,3.58,-8.83,0.0,-3.71,0.35,2024-06-07 15:22:05.672446,0,
705877568,2.22,3.57,-8.83,-0.07,-3.64,0.28,2024-06-07 15:22:05.672446,0,
705877573,2.2,3.55,-8.83,-0.14,-3.64,0.28,2024-06-07 15:22:05.672446,0,
705877579,2.19,3.55,-8.84,-0.14,-3.64,0.21,2024-06-07 15:22:05.716907,0,
705877583,2.19,3.56,-8.8,-0.07,-3.85,0.07,2024-06-07 15:22:05.716907,0,
705877588,2.23,3.58,-8.8,-0.07,-3.85,0.07,2024-06-07 15:22:05.716907,0,
705877593,2.18,3.52,-8.82,0.07,-3.78,0.07,2024-06-07 15:22:05.716907,0,
705877598,2.2,3.57,-8.81,0.21,-3.64,-0.07,2024-06-07 15:22:05.716907,0,
705877603,2.2,3.51,-8.8,0.28,-3.71,-0.07,2024-06-07 15:22:05.716907,0,
705877607,2.24,3.54,-8.85,0.28,-3.57,-0.07,2024-06-07 15:22:05.716907,0,
705877612,2.21,3.56,-8.83,0.35,-3.64,-0.14,2024-06-07 15:22:05.716907,0,
705877619,2.21,3.51,-8.84,0.35,-3.64,-0.14,2024-06-07 15:22:05.747396,0,
705877623,2.24,3.53,-8.83,0.35,-3.57,-0.21,2024-06-07 15:22:05.747396,0,
705877628,2.25,3.49,-8.75,0.28,-3.43,-0.07,2024-06-07 15:22:05.747396,0,
705877633,2.27,3.51,-8.79,0.35,-3.5,0.0,2024-06-07 15:22:05.747396,0,
705877638,2.26,3.52,-8.78,0.28,-3.5,0.14,2024-06-07 15:22:05.747396,0,
705877643,2.27,3.48,-8.83,0.28,-3.71,0.14,2024-06-07 15:22:05.747396,0,
705877647,2.26,3.48,-8.83,0.07,-3.57,0.21,2024-06-07 15:22:05.747396,0,
705877652,2.28,3.51,-8.77,-0.14,-3.64,0.28,2024-06-07 15:22:05.747396,0,
705877658,2.25,3.54,-8.8,-0.14,-3.78,0.14,2024-06-07 15:22:05.791917,0,
705877662,2.25,3.51,-8.78,-0.14,-3.92,0.14,2024-06-07 15:22:05.791917,0,
705877667,2.22,3.5,-8.77,-0.21,-4.06,0.28,2024-06-07 15:22:05.791917,0,
705877672,2.26,3.51,-8.81,-0.07,-4.06,0.35,2024-06-07 15:22:05.791917,0,
705877677,2.25,3.53,-8.82,0.21,-4.2,0.49,2024-06-07 15:22:05.791917,0,
705877682,2.25,3.53,-8.83,0.42,-4.06,0.49,2024-06-07 15:22:05.791917,0,
705877686,2.26,3.51,-8.82,0.28,-3.78,0.56,2024-06-07 15:22:05.791917,0,
705877691,2.24,3.53,-8.8,0.07,-3.64,0.56,2024-06-07 15:22:05.791917,0,
705877697,2.25,3.54,-8.81,-0.07,-3.5,0.56,2024-06-07 15:22:05.822337,0,
705877701,2.21,3.52,-8.77,-0.21,-3.36,0.49,2024-06-07 15:22:05.822337,0,
705877706,2.24,3.57,-8.75,-0.28,-3.15,0.63,2024-06-07 15:22:05.822337,0,
705877711,2.23,3.55,-8.72,-0.07,-2.94,0.49,2024-06-07 15:22:05.822337,0,
705877716,2.2,3.52,-8.74,0.49,-2.94,0.56,2024-06-07 15:22:05.822337,0,
705877721,2.19,3.5,-8.78,0.91,-2.94,0.56,2024-06-07 15:22:05.822337,0,
705877725,2.22,3.53,-8.78,1.05,-2.66,0.63,2024-06-07 15:22:05.822337,0,
705877730,2.23,3.57,-8.82,0.91,-2.59,0.56,2024-06-07 15:22:05.822337,0,
705877736,2.26,3.52,-8.83,0.77,-2.73,0.63,2024-06-07 15:22:05.866919,0,
705877740,2.23,3.59,-8.84,0.56,-2.87,0.56,2024-06-07 15:22:05.866919,0,
705877745,2.31,3.55,-8.87,0.49,-3.01,0.42,2024-06-07 15:22:05.866919,0,
705877750,2.25,3.57,-8.86,0.14,-3.29,0.28,2024-06-07 15:22:05.866919,0,
705877755,2.3,3.55,-8.87,-0.21,-3.5,0.28,2024-06-07 15:22:05.866919,0,
705877760,2.24,3.56,-8.89,-0.21,-3.85,0.07,2024-06-07 15:22:05.866919,0,
705877764,2.28,3.57,-8.87,-0.28,-3.92,0.14,2024-06-07 15:22:05.866919,0,
705877769,2.28,3.58,-8.86,-0.28,-4.06,0.0,2024-06-07 15:22:05.866919,0,
705877776,2.29,3.57,-8.78,-0.21,-4.2,0.0,2024-06-07 15:22:05.912054,0,
705877780,2.24,3.56,-8.83,-0.07,-4.41,-0.21,2024-06-07 15:22:05.912054,0,
705877785,2.23,3.55,-8.8,0.0,-4.48,-0.07,2024-06-07 15:22:05.912054,0,
705877790,2.28,3.58,-8.76,-0.07,-4.2,0.07,2024-06-07 15:22:05.912054,0,
705877795,2.24,3.51,-8.83,0.14,-3.43,0.21,2024-06-07 15:22:05.913101,0,
705877800,2.23,3.5,-8.84,0.56,-2.52,0.49,2024-06-07 15:22:05.913101,0,
705877804,2.26,3.48,-8.79,0.91,-1.68,0.7,2024-06-07 15:22:05.913101,0,
705877809,2.24,3.5,-8.84,0.7,-1.12,0.84,2024-06-07 15:22:05.913101,0,
705877815,2.26,3.52,-8.72,0.49,-0.98,0.84,2024-06-07 15:22:05.942789,0,
705877819,2.21,3.51,-8.71,0.63,-1.19,1.05,2024-06-07 15:22:05.942789,0,
705877824,2.18,3.51,-8.7,0.91,-1.26,1.33,2024-06-07 15:22:05.942789,0,
705877829,2.18,3.51,-8.66,0.91,-1.05,1.4,2024-06-07 15:22:05.942789,0,
705877834,2.15,3.5,-8.64,0.42,-0.91,1.26,2024-06-07 15:22:05.942789,0,
705877839,2.18,3.51,-8.66,-0.21,-1.05,1.26,2024-06-07 15:22:05.942789,0,
705877843,2.25,3.52,-8.64,-0.63,-1.12,1.05,2024-06-07 15:22:05.942789,0,
705877848,2.23,3.54,-8.64,-0.35,-0.91,0.91,2024-06-07 15:22:05.942789,0,
705877854,2.26,3.51,-8.69,0.42,-0.56,0.91,2024-06-07 15:22:05.987355,0,
705877858,2.31,3.51,-8.75,1.26,-0.56,0.7,2024-06-07 15:22:05.988361,0,
705877863,2.34,3.47,-8.77,1.68,-0.7,0.42,2024-06-07 15:22:05.988361,0,
705877868,2.37,3.47,-8.82,1.61,-1.05,0.35,2024-06-07 15:22:05.988361,0,
705877873,2.4,3.49,-8.89,1.05,-1.54,0.28,2024-06-07 15:22:05.988361,0,
705877878,2.41,3.44,-8.96,0.63,-2.1,0.14,2024-06-07 15:22:05.988361,0,
705877882,2.41,3.47,-9.0,-0.07,-2.8,0.0,2024-06-07 15:22:05.988361,0,
705877887,2.36,3.51,-8.96,-0.91,-3.85,-0.28,2024-06-07 15:22:05.988361,0,
705877894,2.37,3.54,-8.94,-1.54,-5.04,-0.42,2024-06-07 15:22:06.032219,0,
705877898,2.31,3.55,-8.9,-1.89,-6.3,-0.56,2024-06-07 15:22:06.032219,0,
705877903,2.28,3.57,-8.85,-2.03,-7.42,-0.49,2024-06-07 15:22:06.032219,0,
705877908,2.27,3.58,-8.81,-1.82,-8.12,-0.35,2024-06-07 15:22:06.032219,0,
705877913,2.23,3.57,-8.8,-1.54,-8.19,-0.35,2024-06-07 15:22:06.032219,0,
705877918,2.16,3.58,-8.72,-0.7,-7.91,-0.21,2024-06-07 15:22:06.032219,0,
705877922,2.19,3.62,-8.79,0.14,-6.86,0.0,2024-06-07 15:22:06.032219,0,
705877927,2.18,3.56,-8.78,0.84,-5.67,0.0,2024-06-07 15:22:06.032219,0,
705877933,2.16,3.55,-8.77,1.61,-4.41,0.0,2024-06-07 15:22:06.061700,0,
705877937,2.22,3.52,-8.82,2.1,-3.29,0.28,2024-06-07 15:22:06.061700,0,
705877942,2.25,3.48,-8.83,2.24,-2.24,0.35,2024-06-07 15:22:06.061700,0,
705877947,2.26,3.49,-8.86,2.03,-1.68,0.35,2024-06-07 15:22:06.061700,0,
705877952,2.25,3.5,-8.84,1.61,-1.33,0.49,2024-06-07 15:22:06.061700,0,
705877957,2.26,3.48,-8.86,1.19,-1.54,0.63,2024-06-07 15:22:06.061700,0,
705877961,2.27,3.48,-8.88,0.56,-2.03,0.77,2024-06-07 15:22:06.062658,0,
705877966,2.28,3.52,-8.85,0.07,-2.59,0.84,2024-06-07 15:22:06.062658,0,
705877972,2.27,3.5,-8.82,-0.14,-3.15,0.84,2024-06-07 15:22:06.106715,0,
705877976,2.27,3.47,-8.81,0.0,-3.71,0.91,2024-06-07 15:22:06.106715,0,
705877981,2.22,3.49,-8.78,0.07,-3.92,0.98,2024-06-07 15:22:06.106715,0,
705877986,2.24,3.51,-8.81,0.42,-3.92,0.84,2024-06-07 15:22:06.106715,0,
705877991,2.23,3.53,-8.79,0.7,-3.64,0.84,2024-06-07 15:22:06.107713,0,
705877996,2.2,3.49,-8.76,0.84,-3.29,0.77,2024-06-07 15:22:06.107713,0,
705878000,2.22,3.52,-8.79,0.84,-2.8,0.77,2024-06-07 15:22:06.107713,0,
705878005,2.25,3.48,-8.79,0.98,-2.45,0.63,2024-06-07 15:22:06.107713,0,
705878011,2.28,3.54,-8.78,0.7,-2.17,0.49,2024-06-07 15:22:06.138012,0,
705878015,2.28,3.5,-8.81,0.49,-2.1,0.49,2024-06-07 15:22:06.138012,0,
705878020,2.25,3.52,-8.81,0.35,-2.45,0.35,2024-06-07 15:22:06.138012,0,
705878025,2.22,3.56,-8.85,0.21,-2.87,0.21,2024-06-07 15:22:06.138012,0,
705878030,2.25,3.53,-8.85,-0.14,-3.43,0.21,2024-06-07 15:22:06.138012,0,
705878035,2.27,3.55,-8.82,-0.28,-4.06,0.0,2024-06-07 15:22:06.138012,0,
705878039,2.23,3.54,-8.85,-0.35,-4.55,0.0,2024-06-07 15:22:06.138012,0,
705878044,2.22,3.55,-8.87,-0.35,-4.97,0.0,2024-06-07 15:22:06.138012,0,
705878051,2.23,3.53,-8.84,-0.21,-5.39,-0.07,2024-06-07 15:22:06.182675,0,
705878055,2.25,3.54,-8.88,0.0,-5.25,-0.07,2024-06-07 15:22:06.182675,0,
705878060,2.2,3.57,-8.84,0.21,-5.11,-0.14,2024-06-07 15:22:06.182675,0,
705878065,2.21,3.58,-8.8,0.35,-4.83,-0.21,2024-06-07 15:22:06.182675,0,
705878070,2.26,3.53,-8.82,0.49,-4.41,-0.21,2024-06-07 15:22:06.182675,0,
705878075,2.26,3.5,-8.76,0.63,-3.85,-0.07,2024-06-07 15:22:06.182675,0,
705878079,2.24,3.53,-8.74,0.84,-3.5,0.07,2024-06-07 15:22:06.182675,0,
705878084,2.28,3.52,-8.73,0.91,-3.22,0.28,2024-06-07 15:22:06.182675,0,
705878090,2.29,3.46,-8.72,0.98,-2.94,0.28,2024-06-07 15:22:06.227463,0,
705878094,2.26,3.46,-8.81,1.05,-2.8,0.21,2024-06-07 15:22:06.227463,0,
705878099,2.29,3.46,-8.77,0.77,-2.66,0.14,2024-06-07 15:22:06.227463,0,
705878104,2.26,3.44,-8.82,0.42,-2.59,0.21,2024-06-07 15:22:06.227463,0,
705878109,2.27,3.48,-8.82,0.07,-2.52,0.28,2024-06-07 15:22:06.227463,0,
705878114,2.3,3.53,-8.83,-0.28,-2.8,0.35,2024-06-07 15:22:06.227463,0,
705878118,2.27,3.49,-8.86,-0.49,-3.08,0.28,2024-06-07 15:22:06.227463,0,
705878123,2.27,3.54,-8.82,-0.63,-3.57,0.14,2024-06-07 15:22:06.227463,0,
705878129,2.32,3.53,-8.87,-0.77,-3.85,0.21,2024-06-07 15:22:06.257369,0,
705878133,2.25,3.56,-8.84,-0.77,-3.78,0.28,2024-06-07 15:22:06.257369,0,
705878138,2.28,3.54,-8.84,-0.7,-3.71,0.28,2024-06-07 15:22:06.257369,0,
705878143,2.27,3.51,-8.88,-0.56,-3.64,0.28,2024-06-07 15:22:06.257369,0,
705878148,2.29,3.55,-8.87,-0.35,-3.36,0.42,2024-06-07 15:22:06.257369,0,
705878153,2.27,3.55,-8.81,-0.14,-3.08,0.35,2024-06-07 15:22:06.257369,0,
705878157,2.25,3.55,-8.81,0.07,-3.08,0.28,2024-06-07 15:22:06.257369,0,
705878162,2.29,3.5,-8.76,0.21,-3.08,0.42,2024-06-07 15:22:06.257369,0,
705878168,2.27,3.51,-8.82,0.35,-3.22,0.35,2024-06-07 15:22:06.302785,0,
705878172,2.26,3.51,-8.78,0.28,-3.22,0.35,2024-06-07 15:22:06.302785,0,
705878177,2.25,3.53,-8.79,0.28,-3.22,0.42,2024-06-07 15:22:06.302785,0,
705878182,2.25,3.51,-8.79,0.28,-3.29,0.35,2024-06-07 15:22:06.302785,0,
705878187,2.24,3.51,-8.77,0.35,-3.36,0.35,2024-06-07 15:22:06.302785,0,
705878192,2.27,3.47,-8.77,0.42,-3.29,0.35,2024-06-07 15:22:06.302785,0,
705878196,2.23,3.49,-8.78,0.49,-3.15,0.42,2024-06-07 15:22:06.302785,0,
705878201,2.26,3.47,-8.78,0.56,-3.15,0.35,2024-06-07 15:22:06.302785,0,
705878208,2.24,3.5,-8.79,0.63,-3.22,0.35,2024-06-07 15:22:06.347898,0,
705878212,2.24,3.5,-8.79,0.49,-3.15,0.21,2024-06-07 15:22:06.347898,0,
705878217,2.26,3.5,-8.75,0.56,-3.22,0.21,2024-06-07 15:22:06.347898,0,
705878222,2.28,3.49,-8.82,0.49,-3.36,0.07,2024-06-07 15:22:06.347898,0,
705878227,2.29,3.47,-8.82,0.35,-3.57,0.14,2024-06-07 15:22:06.347898,0,
705878232,2.25,3.52,-8.81,0.28,-3.5,0.21,2024-06-07 15:22:06.347898,0,
705878236,2.26,3.48,-8.87,0.07,-3.43,0.14,2024-06-07 15:22:06.347898,0,
