timestamp,x,y,z
2089222,0.8877689,-1.119881,9.619491
2089241,1.7061435,-0.7968384,10.267968
2089261,1.1533817,-1.1007377,12.041114
2089280,0.36850783,-1.8568966,11.878396
2089300,-1.0911661,-2.998314,11.75875
2089319,-0.047858164,-2.4288018,11.409386
2089340,1.196454,-0.3254355,12.871452
2089359,1.2179902,-0.80880296,13.498395
2089379,0.703515,-1.2299547,13.4529295
2089399,0.9691278,-0.89734054,12.103329
2089418,1.7228938,-0.002392908,10.24404
2089437,1.9238981,0.35415038,11.244275
2089457,2.1512244,0.45225963,11.593639
2089476,1.9071478,0.7202653,11.892754
2089497,1.6941789,0.6748001,12.340227
2089516,1.536247,0.5647263,12.950418
2089536,1.0648441,0.42354473,13.95544
2089556,-0.63651353,-0.110073775,12.871452
2089575,0.90451926,0.2991135,13.043742
2089594,1.5266753,0.088537596,13.957833
2089614,0.37568656,-0.45465255,13.177745
2089633,1.0050215,0.39004403,12.715914
2089654,0.6197632,-0.2368979,14.362234
2089673,1.1031306,-0.3852582,15.211717
2089693,1.74443,-0.002392908,16.039663
2089713,1.3472073,-0.7776951,15.857802
2089732,0.20339718,-1.2323477,14.601525
2089751,0.03828653,-1.4859959,13.326105
2089771,-0.24168372,-1.5027462,12.727879
2089790,-0.32064968,-0.9858781,11.902325
2089810,-0.38765112,-0.33740005,10.823123
2089829,-0.2919348,0.07896597,9.722385
2089849,-0.8255533,-0.2919348,9.365842
2089868,-1.0768087,-0.002392908,9.093051
2089888,-1.2371335,-0.7489802,8.882475
2089907,-0.6532639,-0.41875893,8.413465
2089927,0.54558307,0.45465255,7.5089455
2089946,0.6795859,0.16750357,7.970777
2089967,1.1222739,-0.17946811,7.599876
2089986,1.0624512,-0.70112205,6.8078237
2090006,1.6439278,-0.7441944,6.3124914
2090026,2.6489491,-0.27757734,5.8937325
2090045,3.201711,0.15075321,5.8961253
2090064,3.0007067,-0.39004403,5.853053
2090084,2.3641932,-1.2132044,5.733408
2090103,2.2924058,-1.5194967,4.9868207
2090124,3.0342073,-0.6795859,4.493881
2090143,2.7781663,-0.8997334,5.379257
2090163,2.7470584,-0.87580436,4.8647823
2090183,2.474267,-1.0313433,4.371843
2090202,2.4910173,-1.0720228,3.6348274
2090221,2.7494514,-1.0385221,3.515182
2090241,2.8930259,-0.89494765,4.1540885
2090260,2.938491,-0.6939433,4.395772
2090281,2.8547394,-0.5025107,5.125609
2090300,2.7925239,-0.15075321,4.532168
2090320,2.5604117,-0.18664683,3.804724
2090340,1.6798215,-1.4668527,5.022714
2090359,1.0361292,-1.4548881,5.9990206
2090378,-0.03828653,-1.2395264,8.095208
2090398,-0.19143265,-0.79205257,9.542917
2090417,0.68915755,0.21536173,6.9657555
2090437,2.1488314,-0.35893622,8.171782
2090456,1.8305746,0.019143265,10.076536
2090476,1.4812101,-1.2299547,12.340227
2090495,1.7755378,-2.0866158,12.9599905
2090515,2.866704,-1.6558924,10.346934
2090534,3.4457877,-1.5817122,12.136829
2090554,3.7784019,-0.68915755,13.615647
2090573,3.122745,-1.2945633,13.888438
2090594,1.978935,-2.1775463,13.208853
2090613,1.6104271,-1.8473251,12.428764
2090633,1.7061435,-0.8040171,12.06265
2090653,1.4381378,-0.90691215,13.170567
2090672,1.8568966,-0.54797596,13.752043
2090691,1.4740313,-0.63172776,12.77095
2090711,0.859054,-0.82076746,11.339992
2090730,1.2395264,-0.6101916,10.854231
2090750,1.6367491,0.07657306,10.519224
2090769,1.8473251,0.5264398,10.56469
2090789,8.332106,2.4910173,18.346426
2090808,-2.5484471,-0.39482984,10.679549
2090829,-0.24168372,-0.25604117,12.469444
2090848,-0.12443122,0.13160995,11.237097
2090868,-0.13878867,-0.019143265,12.053078
2090888,-0.598227,0.60301286,12.368942
2090908,0.22493336,0.31825677,14.792958
2090927,0.30868515,-0.47618872,16.810179
2090947,1.2419193,0.48336744,16.757536
2090967,1.4142087,0.5168682,15.94634
2090986,1.1940612,-0.57669085,15.187788
2091005,1.0193789,-1.1414171,14.565632
2091025,0.60301286,-0.9667349,13.024599
2091044,0.55754757,-0.25604117,11.856859
2091064,-0.052643977,0.2919348,11.210774
2091083,-0.34457877,0.7992313,11.304098
2091103,-0.7705164,1.1103094,11.14138
2091122,-2.1919038,0.107680865,10.775265
2091142,-0.9667349,0.31586388,8.119137
2091161,-0.3517575,0.028714897,9.686492
2091181,-0.24646953,0.208183,8.449359
2091200,-0.77290934,-0.46422416,8.231604
2091221,-0.2967206,-0.90451926,6.482388
2091240,-0.45225963,-1.4166015,6.798252
2091260,0.6819788,-0.8877689,6.0373073
2091280,0.77530223,-1.0624512,6.8341455
2091299,1.2706342,-0.885376,6.870039
2091318,1.1007377,-1.0552725,7.0949726
2091338,1.6463208,-0.8734115,6.4297442
2091357,2.8451676,-0.009571632,4.943748
2091377,2.995921,0.016750356,4.974856
2091396,1.8305746,-1.2395264,6.0684147
2091416,2.031579,-1.1079165,4.7977805
2091435,2.005257,-0.97152066,3.6611493
2091456,1.665464,-1.1509888,3.409894
2091475,1.1725249,-1.7659662,3.6348274
2091495,0.70830077,-2.0339718,3.9961565
2091515,1.1150951,-1.6367491,3.7640445
2091535,1.3950654,-0.90451926,2.7446656
2091554,1.4740313,-0.25125536,2.1775463
2091574,2.112938,-0.6532639,3.6132913
2091594,1.8664683,-0.3326142,4.7020645
2091613,2.0626867,0.13639577,5.4295087
2091632,2.2995846,0.28714898,7.6333766
2091652,2.680057,0.5838696,4.898283
2091671,1.6271775,0.83751786,5.49651
2091691,-0.37568656,-1.3687434,11.213167
2091710,-0.9763065,-0.78248096,12.742235
2091730,-0.30868515,-0.43072346,13.369178
2091749,1.1462029,-0.22254045,11.990863
2091769,0.46422416,-0.859054,12.641733
2091788,1.1414171,-1.8592896,15.175823
2091808,1.9765421,-1.6606783,14.656562
2091827,1.87604,-2.165582,13.8956175
2091848,1.9358627,-3.3668218,13.153816
2091867,2.1703677,-2.9791706,13.799901
2091887,1.7085364,-2.474267,14.094229
2091907,0.99066395,-2.450338,13.883653
2091926,1.3496002,-2.0914016,13.134672
2091945,1.7228938,-1.742037,12.651305
2091965,1.7516087,-1.1773108,11.6223545
2091984,1.2802058,-1.2873845,10.691513
2092004,0.4785816,-1.4668527,9.853995
2092023,0.40440148,-0.73701566,8.284247
2092043,0.5072965,1.5506045,9.495059
2092062,-0.15075321,3.82626,8.89444
2092083,-2.005257,1.5673548,7.056686
2092102,0.27757734,1.0337363,8.523539
2092122,0.30389932,-0.3613291,10.789622
2092142,-1.4213874,-3.5319324,12.914525
2092162,0.57669085,0.39004403,13.677863
2092181,1.7994668,0.46661708,16.592424
2092201,2.2469406,-0.42593765,19.231802
2092221,2.1775463,1.1127023,18.444536
2092240,1.0122001,-0.06221561,17.714699
2092259,-1.0361292,0.2919348,15.83148
2092279,-2.0220072,0.55036885,14.101407
2092298,-1.9191123,0.2368979,13.424214
2092318,-0.9212696,0.99305683,11.789858
2092337,-1.2155973,1.562569,10.150716
2092357,-1.1031306,1.6798215,9.370628
2092376,-1.3567789,1.0385221,9.66017
2092397,-1.4166015,-0.031107806,8.382357
2092416,-0.93562704,-1.536247,8.908797
2092436,-0.6580497,-0.30868515,8.710185
2092456,-0.5599405,0.031107806,9.39695
2092475,-0.05025107,-1.2443122,8.64797
2092494,0.6939433,-0.46422416,5.6831565
2092514,0.5336185,-1.3184924,6.0564504
2092533,0.5551547,-1.2634555,6.4536734
2092553,1.0265576,-1.1725249,6.4799953
2092572,0.86623275,-1.4907818,6.7575727
2092592,0.9834852,-1.4788172,5.412758
2092611,1.14381,-1.328064,4.2234826
2092631,0.9404129,-1.6319634,4.0727296
2092650,1.1031306,-1.7587874,4.5680614
2092670,1.2490981,-1.6941789,4.2282686
2092689,1.1557746,-1.691786,3.8166883
2092710,1.74443,-0.66044265,1.8880045
2092729,1.2323477,-0.7059079,2.3594074
2092749,0.7705164,-0.8901618,2.3522286
2092769,0.84708947,-0.6221561,2.3354783
2092789,1.2586696,-0.84708947,3.101209
2092808,4.5465255,1.0289505,2.864311
2092828,4.0535865,-0.75855184,2.895419
2092848,1.3089207,-2.342657,3.9937637
2092867,0.34218585,-2.6226273,5.211754
2092886,-0.13639577,-2.4407663,6.0851655
2092906,1.5577831,0.8566611,6.6498914
2092925,1.691786,0.99066395,8.5546465
2092945,0.31586388,0.7418015,11.263418
2092964,-0.07418015,0.5001178,12.124866
2092984,-0.69633627,0.19382556,11.47878
2093003,-0.5623334,0.37090075,9.904246
2093024,-0.44747382,0.3828653,10.909268
2093043,0.2392908,0.25604117,12.634555
2093063,0.15793194,-0.4737958,13.929118
2093083,-0.07896597,-0.35415038,13.852545
2093102,0.99784267,-1.1103094,13.409857
2093121,1.639142,-1.2371335,14.4483795
2093141,2.2469406,-0.7418015,14.905424
2093160,2.4599094,-0.39004403,14.280875
2093180,2.4288018,0.14118157,13.986547
2093199,1.9573988,0.13160995,14.237803
2093219,1.2610626,-0.38765112,14.623061
2093238,3.9315479,2.0196145,6.7527866
2093258,3.902833,0.64369226,10.555118
2093277,0.9499845,0.54558307,6.7360363
2093297,-0.73701566,-1.7587874,10.569475
2093316,0.67240715,-0.81358874,10.224896
2093337,0.5599405,-0.99784267,11.648677
2093356,-0.1172525,-0.21775463,12.936061
2093376,-0.0071787243,-1.0169859,15.69987
2093396,0.48815325,-0.28714898,16.798214
2093416,1.2012398,-0.2991135,18.597681
2093435,0.43072346,0.028714897,18.0521
2093455,0.25364825,0.12682413,17.40362
2093475,-1.5697477,1.0122001,16.767107
2093494,-3.1275308,1.5817122,15.65919
2093513,-2.4838386,2.1966896,12.962383
2093533,-1.9406484,2.2301903,12.816416
2093552,-0.911698,2.5723763,10.966698
2093572,-0.7441944,2.1440456,10.509652
2093591,-1.4859959,1.7324655,9.631455
2093611,-0.35893622,1.0720228,7.834381
2093630,-1.0289505,0.5647263,7.29837
2093651,-0.43790218,0.2919348,6.743215
2093670,-0.3804724,-0.18664683,7.0183992
2093690,-0.7322299,-0.5695121,6.882004
2093710,0.40440148,-0.7705164,6.424958
2093729,1.5697477,-0.35415038,5.790838
2093748,2.0459363,-0.18425392,5.077751
2093768,0.6006199,-1.1462029,6.532639
2093787,0.4402951,-1.4883888,5.4247227
2093807,1.4596739,-1.3926725,4.7092433
2093826,2.1416528,-0.8710185,4.6542063
2093846,1.6941789,-1.014593,5.362507
2093865,1.0959519,-1.3496002,4.766673
2093885,1.902362,-1.0887731,4.630277
2093904,2.603484,-0.8279462,4.455595
2093924,3.1107805,-0.885376,4.5704546
2093943,3.6324344,-0.7322299,4.7977805
2093964,3.8669395,-0.8829831,4.1995535
2093983,3.2304258,-0.84948236,3.6132913
2094003,2.2924058,-0.5240469,2.5388756
2094023,2.885847,-1.0074143,3.1586387
2094042,4.405344,-1.6726427,3.5797906
2094061,4.2617693,-2.3498356,3.5247536
2094081,2.8284173,-0.39243692,3.8884757
2094100,2.4288018,-0.18186101,4.070337
2094121,1.6104271,-0.22971918,4.508239
2094140,0.28714898,-0.51926106,5.8985186
2094160,0.10050214,0.09810923,6.324456
2094180,1.2682413,1.6199988,7.6429486
2094199,0.62454903,2.060294,9.105016
2094218,-1.0265576,1.797074,10.885339
2094238,-1.9047549,1.7372513,12.0147915
2094257,-1.926291,2.000471,13.771186
2094278,-1.4979604,2.2254045,14.611096
2094297,-0.42115182,2.4646955,13.283032
2094317,0.09093051,1.1294526,15.4749365
2094337,0.21057591,-0.22732627,15.829087
2094356,-0.1172525,-0.31107804,14.713992
2094375,0.107680865,0.30868515,12.983919
2094395,1.0744157,0.95237744,12.481409
2094414,1.1557746,0.9021264,13.539074
2094434,0.5431901,1.4046371,13.369178
2094453,-0.21296883,1.4501023,12.4670515
2094473,3.8214743,12.684806,34.84074
2094492,-0.21775463,-3.5869691,16.03727
2094512,1.40703,2.5125535,6.9968634
2094531,-1.665464,0.9284483,8.6551485
2094551,-0.08375178,-0.89734054,11.653462
2094570,-0.93562704,-1.0768087,11.459637
2094591,-1.2419193,-0.002392908,14.601525
2094610,0.19621846,0.39243692,15.881731
2094630,0.48097453,0.014357449,16.542173
2094650,0.24646953,-0.9571632,18.67904
2094669,0.9834852,-0.93802,17.985098
2094688,0.45704544,-0.70112205,17.056648
2094708,-0.16750357,-0.77530223,16.35792
2094727,-1.0600582,0.677193,14.115765
2094748,-1.5793194,1.4237803,13.388321
2094767,-2.0028641,2.0244002,13.761615
2094787,-3.122745,2.316335,11.828145
2094807,-1.7851094,2.6417706,11.6223545
2094826,-2.1679747,4.9628916,10.947555
2094845,-1.8616825,4.6446347,8.169388
2094865,-0.4139731,1.6247846,7.91574
2094884,-0.885376,0.73701566,4.922212
2094905,-0.571905,0.6939433,3.6946502
2094924,0.8159817,-0.5431901,3.7544727
2094944,1.2706342,-1.0744157,5.125609
2094964,0.885376,-1.6702498,5.384043
2094983,1.823396,-1.2467052,3.4792883
2095002,2.3091564,-1.301742,3.7329366
2095022,1.0265576,-1.7061435,4.862389
2095041,0.8877689,-1.4979604,5.0466433
2095061,2.187118,-1.0193789,4.2474117
2095080,3.228033,-0.7106937,4.457988
2095100,2.1584032,-1.067237,4.474738
2095119,0.9739136,-1.6558924,4.376629
2095139,0.9093051,-1.6056414,3.070101
2095158,0.6819788,-1.7013576,2.5460541
2095178,0.6676214,-1.5697477,2.785345
2095197,1.301742,-1.354386,3.5821834
2095218,2.0507221,-0.58626246,4.2521977
2095237,2.060294,-0.33500713,4.6518135
2095257,2.2517266,0.20100428,3.9171906
2095277,1.718108,0.36850783,5.0849295
2095296,0.234505,0.08375178,5.204575
2095315,-0.38765112,0.2919348,5.6065836
2095335,0.18664683,1.0792016,6.558961
2095354,0.8614469,1.9597918,7.135652
2095375,-0.45943835,2.084223,7.6118407
2095394,-2.390515,1.7946811,9.698457
2095414,-2.0626867,2.392908,11.210774
2095434,-1.5290682,3.3189635,12.074615
2095454,-0.81119585,3.491253,11.464422
2095473,-1.9573988,3.436216,13.625218
2095493,-1.8449322,3.668328,15.281111
2095513,-2.474267,3.3237493,16.68814
2095532,-3.070101,3.304606,16.743177
2095551,-1.899969,4.625491,12.522088
2095571,-0.9786994,4.240233,14.302412
2095590,-2.2947989,3.48886,15.281111
2095610,-3.0270288,3.4864671,13.175352
2095629,-3.6802926,-0.832732,26.551708
2095649,1.225169,3.7975452,9.861175
2095668,1.0815945,1.7994668,11.062414
2095688,0.31825677,1.6056414,10.370864
2095707,0.9547703,2.443159,10.122002
2095727,0.31107804,2.5173392,10.5862255
2095746,-0.1172525,2.4407663,10.665192
2095767,-1.0720228,2.41923,12.615412
2095786,-1.4453164,1.7731448,15.448615
2095806,-0.44747382,3.0150642,15.187788
2095826,0.8159817,2.2062612,14.553667
2095845,0.16750357,3.5295393,16.470387
2095864,-0.86862564,2.656128,15.649619
2095884,-1.3256711,1.9406484,14.398128
2095903,-2.3043704,1.6271775,12.742235
2095923,-1.8473251,1.4931747,12.790093
2095942,-2.6752713,1.5410328,12.026756
2095962,-3.1394954,1.0433079,11.689356
2095981,-2.7566302,1.4716384,10.567082
2096001,-2.2828343,0.67240715,9.523774
2096020,-2.3211207,0.21775463,9.45438
2096040,-2.0196145,0.11485959,9.28209
2096059,-1.1270597,0.2680057,8.597719
2096080,-1.5745336,-0.13400285,8.463716
2096099,-1.2538838,-0.34936458,8.248354
2096119,-0.80641,-0.74658734,8.035385
2096139,-0.36611494,-0.22254045,7.4874096
2096159,0.23211208,-0.37568656,6.870039
2096178,0.31107804,-0.46901,6.874825
2096198,1.3591717,-0.39004403,5.970306
2096218,1.1773108,-0.37568656,5.135181
2096237,-0.088537596,-1.3184924,5.0083566
2096256,0.19621846,-1.5793194,5.3529353
2096276,2.1536174,-1.639142,5.518046
2096295,1.8281817,-1.0624512,5.0897155
2096315,2.1512244,-1.0504867,4.477131
2096334,2.0674727,-0.9404129,3.9219763
2096354,1.5506045,-1.0433079,3.82626
2096373,1.8808258,-0.6580497,3.771223
2096394,1.5075321,-0.3828653,3.6874714
2096413,1.5218896,-0.234505,4.213911
2096433,1.8281817,0.2057901,4.034443
2096453,2.1440456,0.69633627,2.7207365
2096472,0.99784267,0.2967206,3.5223608
2096491,1.1150951,0.3517575,4.6518135
2096511,1.4931747,0.40440148,5.4199367
2096530,-0.17707519,-0.13400285,5.8554463
2096550,-2.2852273,-1.2323477,6.1354165
2096569,-2.9025974,-1.4668527,7.6333766
2096589,-1.9191123,-0.8446966,10.1339655
2096608,-0.69872916,-0.047858164,11.488352
2096629,-0.598227,-0.16511066,12.380906
2096648,-0.6389065,-0.25125536,12.524481
2096668,-2.3354783,-0.9763065,13.433786
2096688,-2.940884,-1.9861137,14.529737
2096708,-2.0626867,-0.81119585,15.24761
2096727,-1.6870002,-0.2680057,14.943711
2096747,-1.8066456,-0.10289505,16.130594
2096767,-1.3448143,0.60540575,17.126043
2096786,-0.6269419,0.92605543,15.43665
2096805,-1.3184924,0.30629224,14.307198
2096825,-1.6343563,-0.30868515,12.847524
2096844,-2.110545,-0.35893622,12.222975
2096864,-1.6056414,-0.3828653,11.4046
2096883,-1.5697477,0.25125536,10.973877
2096903,-1.3065279,0.89734054,11.49553
2096922,0.7657306,1.5529974,8.363214
2096943,-2.8499537,1.0480938,13.038957
2096962,-3.8884757,0.2057901,15.8769455
2096982,-3.8717253,1.2371335,14.48188
2097002,-3.3979294,1.4285661,16.125807
2097021,-2.866704,1.3376356,18.013813
2097040,-3.0557437,1.0193789,19.33709
2097060,-3.5080032,0.79205257,18.631182
2097079,-3.5199678,0.5551547,16.463207
2097099,-3.8214743,0.09332342,15.314611
2097118,-3.4673238,0.11485959,12.962383
2097138,-3.804724,-0.052643977,12.081793
2097157,-4.120588,-0.5814767,10.612547
2097177,-3.9459054,-0.69872916,9.387379
2097196,-3.3452854,-0.4091873,7.7386646
2097216,-3.175389,-0.2584341,8.880082
2097235,-2.9480627,-0.8997334,7.528089
2097256,-2.2995846,-1.0098072,7.7889156
2097275,-1.8808258,-1.8736471,7.0949726
2097295,-1.2323477,-1.3424214,5.8363028
2097315,0.39961565,-1.0887731,5.285934
2097334,0.61497736,-1.2634555,5.283541
2097353,0.8829831,-1.3639576,4.967677
2097373,0.24646953,-1.6534995,4.2043395
2097392,0.60779864,-1.277813,3.2184613
2097413,0.598227,-0.94280577,2.837989
2097432,0.5240469,-1.2060257,2.6704855
2097452,1.0648441,-0.8805902,2.761416
2097472,1.3926725,-1.6870002,2.6680925
2097491,1.1988469,-0.80641,1.6463208
2097510,2.0650797,-0.28475606,1.2897775
2097530,2.2947989,-1.3400285,1.9191123
2097549,2.526911,-2.0961876,2.6680925
2097570,2.2086542,-0.27997026,3.8669395
2097589,2.866704,-0.11246668,5.0203214
2097609,2.6489491,0.09332342,5.6065836
2097629,2.5221252,0.11485959,5.8434815
2097648,1.3089207,-0.5647263,6.0516644
2097667,0.2368979,-1.2323477,5.465402
2097687,0.110073775,-1.1366314,5.881768
2097706,0.416366,-1.2682413,7.370157
2097726,0.2392908,-1.5697477,7.243333
2097745,-1.718108,-1.7898953,6.987292
2097765,-3.6061125,-2.318728,10.287112
2097784,-3.7329366,-1.9215052,11.663034
2097804,-4.6159196,-1.7635733,10.698692
