timestamp,x,y,z
3899604,-0.110073775,5.2500405,8.298605
3899624,-0.09332342,5.2476473,8.303391
3899643,-0.08135887,5.278755,8.262712
3899664,-0.09810923,5.3266134,8.255533
3899683,-0.088537596,5.3218274,8.25314
3899703,-0.1459674,5.305077,8.245961
3899723,-0.1483603,5.3026843,8.233996
3899743,-0.12203831,5.34815,8.200496
3899762,-0.13400285,5.3266134,8.188532
3899782,-0.15075321,5.3266134,8.183745
3899802,-0.18903974,5.343364,8.23639
3899821,-0.110073775,5.3266134,8.155031
3899840,-0.16750357,5.34815,8.387143
3899860,-0.07418015,5.3218274,8.181353
3899879,-0.09332342,5.285934,8.198103
3899899,-0.2943277,5.3816504,8.0114565
3899918,-0.11485959,5.3816504,8.205282
3899938,-0.13400285,5.3002915,8.320142
3899957,-0.18425392,5.393615,8.284247
3899978,-0.17468229,5.465402,8.181353
3899997,-0.18186101,5.4199367,8.164602
3900017,-0.15314612,5.4031863,8.128709
3900037,-0.16032484,5.417544,8.181353
3900056,-0.11246668,5.3816504,8.190925
3900075,-0.08614469,5.3960075,8.138281
3900095,-0.12921704,5.436687,8.090423
3900114,-0.1459674,5.472581,8.169388
3900134,-0.13400285,5.4319015,8.245961
3900153,-0.11246668,5.4247227,8.198103
3900173,-0.1459674,5.5012956,8.099994
3900192,-0.20339718,5.43908,8.1119585
3900212,-0.088537596,5.4031863,8.205282
3900231,-0.15793194,5.4031863,8.131102
3900251,-0.15553902,5.448652,8.114351
3900270,-0.071787246,5.448652,8.092815
3900291,-0.13878867,5.498903,8.1119585
3900310,-0.15553902,5.4701877,8.164602
3900330,-0.1459674,5.4701877,8.1119585
3900350,-0.16750357,5.43908,8.128709
3900370,-0.11246668,5.434294,8.1119585
3900389,-0.12203831,5.4630094,8.17896
3900409,-0.12682413,5.4295087,8.143066
3900429,-0.105287954,5.42233,8.133494
3900448,-0.13878867,5.415151,8.176567
3900467,-0.11485959,5.4271154,8.140674
3900487,-0.09810923,5.417544,8.121531
3900506,-0.110073775,5.4295087,8.116744
3900527,-0.12443122,5.410365,8.102386
3900546,-0.09093051,5.393615,8.102386
3900566,-0.11246668,5.3960075,8.198103
3900586,-0.07896597,5.4510446,8.176567
3900605,-0.069394335,5.472581,8.174174
3900624,-0.047858164,5.4558306,8.233996
3900644,-0.13160995,5.4558306,8.1622095
3900663,-0.09810923,5.443866,8.143066
3900683,-0.13160995,5.379257,8.190925
3900702,-0.08375178,5.4319015,8.1622095
3900722,-0.07657306,5.3960075,8.150245
3900741,-0.08135887,5.3816504,8.128709
3900761,-0.10050214,5.386436,8.205282
3900780,-0.12682413,5.391222,8.155031
3900800,-0.11246668,5.4271154,8.190925
3900819,-0.09810923,5.4319015,8.224425
3900840,-0.11485959,5.4247227,8.207675
3900859,-0.1196454,5.398401,8.2028885
3900879,-0.16271774,5.384043,8.097601
3900899,-0.2057901,5.3457565,8.164602
3900918,-0.21775463,5.3768644,8.135887
3900937,-0.14118157,5.3768644,8.34407
3900957,-0.07418015,5.2715764,8.147852
3900976,-0.088537596,5.3266134,8.157424
3900997,-0.2991135,5.317042,8.078458
3901016,-0.14118157,5.2978983,8.121531
3901036,-0.0598227,5.2931128,8.34407
3901056,-0.12203831,5.2691836,8.372786
3901075,-0.14357449,5.3457565,8.245961
3901094,-0.09093051,5.285934,8.35125
3901114,-0.12443122,5.2978983,8.286641
3901133,-0.105287954,5.283541,8.262712
3901154,-0.067001425,5.2189326,8.320142
3901173,-0.057429794,5.262005,8.286641
3901193,-0.07657306,5.254826,8.210068
3901213,-0.040679436,5.259612,8.265104
3901232,-0.047858164,5.266791,8.329713
3901251,-0.055036888,5.309863,8.365606
3901271,-0.07896597,5.2883267,8.200496
3901290,-0.107680865,5.149538,8.284247
3901310,-0.107680865,5.2428617,8.267497
3901329,-0.055036888,5.1327877,8.303391
3901349,-0.09332342,5.1471453,8.334499
3901368,-0.03828653,5.1184306,8.360821
3901388,-0.09571633,5.149538,8.332106
3901407,-0.06221561,5.1686816,8.408679
3901427,-0.08614469,5.178253,8.430215
3901446,-0.043072347,5.125609,8.408679
3901467,-0.105287954,5.149538,8.34407
3901486,-0.08375178,5.1471453,8.336892
3901506,-0.09571633,5.1662884,8.322535
3901526,-0.05025107,5.080144,8.360821
3901545,-0.12682413,5.0968943,8.379964
3901564,-0.13160995,5.1327877,8.38475
3901584,-0.110073775,5.075358,8.425429
3901603,-0.057429794,5.128002,8.406286
3901624,-0.09810923,5.135181,8.38475
3901643,-0.107680865,5.072965,8.427822
3901663,-0.13160995,5.077751,8.356035
3901683,-0.14118157,5.0442505,8.425429
3901703,-0.14357449,5.051429,8.461323
3901722,-0.12682413,5.0442505,8.403893
3901742,-0.12443122,5.0083566,8.427822
3901762,-0.16511066,5.0370717,8.411072
3901781,-0.107680865,4.993999,8.435001
3901800,-0.10289505,5.0322857,8.490038
3901820,-0.06460852,4.991606,8.470895
3901839,-0.105287954,5.005964,8.38475
3901859,-0.09332342,4.998785,8.413465
3901878,-0.07896597,4.9844275,8.432608
3901898,-0.069394335,4.9844275,8.487645
3901917,-0.110073775,4.974856,8.48286
3901937,-0.09093051,5.0155354,8.439787
3901956,-0.07418015,4.967677,8.47568
3901976,-0.10050214,4.9317837,8.487645
3901995,-0.11485959,4.950927,8.502003
3902016,-0.1172525,4.9772487,8.578575
3902035,0.014357449,4.867175,8.368
3902055,-0.10289505,4.948534,8.473288
3902075,-0.18903974,4.9892135,8.166995
3902094,-0.088537596,4.9078546,8.375178
3902113,0.05025107,4.8073525,8.848974
3902133,-0.12203831,4.893497,8.714972
3902152,-0.15793194,4.9581056,8.5642185
3902172,-0.06460852,4.9030685,8.626433
3902191,-0.105287954,4.893497,8.535503
3902211,-0.08375178,4.850425,8.559432
3902230,-0.09571633,4.8264956,8.530717
3902250,-0.15075321,4.840853,8.451752
3902269,-0.1196454,4.8552103,8.492431
3902289,-0.08135887,4.8647823,8.48286
3902308,-0.10050214,4.8958898,8.619255
3902329,-0.1196454,4.819317,8.61447
3902348,-0.09332342,4.816924,8.681471
3902368,-0.14118157,4.8719606,8.408679
3902388,-0.1196454,4.761887,8.427822
3902408,-0.09093051,4.7594943,8.57379
3902427,-0.028714897,4.7403507,8.616862
3902447,-0.10050214,4.7283864,8.542682
3902467,-0.10289505,4.76428,8.480466
3902486,-0.13160995,4.78103,8.588147
3902505,-0.09810923,4.785816,8.624041
3902525,-0.047858164,4.792995,8.686256
3902544,-0.028714897,4.766673,8.6455765
3902564,-0.10289505,4.7020645,8.6551485
3902583,-0.1196454,4.7092433,8.633613
3902603,-0.14357449,4.6781354,8.61447
3902622,-0.105287954,4.7475295,8.643184
3902643,-0.14118157,4.6900997,8.6551485
3902662,-0.13400285,4.714029,8.638398
3902682,-0.10050214,4.685314,8.671899
3902702,-0.13400285,4.714029,8.624041
3902721,-0.105287954,4.7236004,8.636005
3902740,-0.12443122,4.685314,8.640791
3902760,-0.12682413,4.6398487,8.64797
3902779,-0.12682413,4.6709566,8.624041
3902799,-0.11246668,4.687707,8.619255
3902818,-0.13400285,4.6972785,8.63122
3902838,-0.110073775,4.6972785,8.664721
3902857,-0.105287954,4.687707,8.628826
3902877,-0.17228939,4.6900997,8.566611
3902896,-0.110073775,4.7044573,8.576182
3902916,-0.1196454,4.687707,8.576182
3902935,-0.13160995,4.692493,8.683864
3902956,-0.13878867,4.6948857,8.674292
3902975,-0.13878867,4.6781354,8.695828
3902995,-0.11485959,4.7020645,8.681471
3903015,-0.16750357,4.6757426,8.628826
3903035,-0.12443122,4.6494203,8.681471
3903054,-0.16989647,4.625491,8.676684
3903074,-0.18903974,4.663778,8.561825
3903094,-0.17228939,4.668564,8.60729
3903113,-0.18664683,4.682921,8.707792
3903132,-0.14357449,4.6781354,8.657541
3903152,-0.19861138,4.6422415,8.798723
3903171,-0.14118157,4.637456,8.547467
3903192,-0.17946811,4.635063,8.6048975
3903211,-0.28236315,4.7092433,8.370393
3903231,-0.1196454,4.685314,8.487645
3903251,-0.088537596,4.544132,9.02605
3903270,-0.22493336,4.6398487,8.793938
3903289,-0.17707519,4.6996713,8.676684
3903309,-0.12921704,4.6207056,8.772401
3903328,-0.15793194,4.63267,8.60729
3903348,-0.16511066,4.6470275,8.6048975
3903367,-0.17707519,4.6470275,8.650363
3903387,-0.25604117,4.668564,8.597719
3903406,-0.16989647,4.6278844,8.60729
3903426,-0.16511066,4.6446347,8.698221
3903445,-0.18903974,4.680528,8.698221
3903465,-0.18903974,4.6733494,8.6551485
3903484,-0.21536173,4.6230984,8.753258
3903505,-0.25125536,4.685314,8.540289
3903524,-0.21057591,4.5776334,8.609683
3903544,-0.16511066,4.5656686,8.717364
3903564,-0.13639577,4.57524,8.6048975
3903583,-0.23211208,4.656599,8.640791
3903602,-0.18186101,4.6781354,8.669506
3903622,-0.21296883,4.6661706,8.676684
3903641,-0.19621846,4.6733494,8.667113
3903662,-0.21775463,4.6446347,8.664721
3903681,-0.22014755,4.608741,8.724543
3903701,-0.24886245,4.6470275,8.667113
3903721,-0.2392908,4.6039553,8.640791
3903740,-0.234505,4.611134,8.6551485
3903759,-0.22493336,4.637456,8.6455765
3903779,-0.25364825,4.680528,8.686256
3903798,-0.24168372,4.6589923,8.638398
3903819,-0.22014755,4.637456,8.700614
3903838,-0.25604117,4.6494203,8.636005
3903858,-0.22254045,4.6446347,8.652756
3903878,-0.24646953,4.6494203,8.681471
3903897,-0.208183,4.63267,8.657541
3903916,-0.208183,4.5967765,8.688649
3903936,-0.18664683,4.6159196,8.683864
3903955,-0.2368979,4.6542063,8.688649
3903975,-0.19861138,4.618313,8.674292
3903994,-0.18664683,4.6518135,8.633613
3904014,-0.21057591,4.6709566,8.669506
3904033,-0.15314612,4.6589923,8.64797
3904053,-0.19861138,4.6422415,8.691042
3904072,-0.20339718,4.6900997,8.695828
3904092,-0.1483603,4.6733494,8.64797
3904111,-0.16032484,4.692493,8.621648
3904132,-0.19621846,4.6494203,8.683864
3904151,-0.1459674,4.63267,8.671899
3904171,-0.12203831,4.63267,8.710185
3904191,-0.17707519,4.5991693,8.707792
3904210,-0.17228939,4.6589923,8.688649
3904229,-0.16989647,4.6494203,8.683864
3904249,-0.1483603,4.635063,8.717364
3904268,-0.110073775,4.630277,8.736507
3904289,-0.1172525,4.6733494,8.640791
3904308,-0.13878867,4.7020645,8.64797
3904328,-0.16032484,4.714029,8.659934
3904348,-0.12203831,4.7236004,8.597719
3904367,-0.17468229,4.757101,8.636005
3904386,-0.08614469,4.6230984,8.801116
3904406,-0.07418015,4.785816,8.341678
3904425,-0.18903974,4.761887,8.437394
3904446,-0.208183,4.8647823,8.468502
3904465,-0.014357449,4.7236004,8.7053995
3904485,-0.09810923,4.78103,8.710185
3904505,-0.09332342,4.8097453,8.609683
3904524,-0.08375178,4.843246,8.600112
3904543,-0.069394335,4.836067,8.59054
3904563,-0.011964541,4.8288884,8.542682
3904582,-0.031107806,4.83846,8.571397
3904602,-0.107680865,4.862389,8.480466
3904621,-0.07896597,4.836067,8.425429
3904641,-0.06460852,4.948534,8.461323
3904660,-0.069394335,4.9150333,8.506788
3904681,-0.035893623,4.919819,8.557039
3904700,-0.045465253,4.924605,8.616862
3904720,-0.09810923,4.9892135,8.365606
3904740,-0.107680865,4.9269977,8.370393
3904759,-0.011964541,4.924605,8.552254
3904778,-0.028714897,4.898283,8.485252
3904798,-0.052643977,4.9269977,8.47568
3904817,-0.028714897,4.97007,8.466109
3904837,-0.028714897,5.077751,8.432608
3904856,-0.0598227,5.0849295,8.435001
3904876,-0.014357449,5.051429,8.461323
3904895,-0.023929082,4.991606,8.456537
3904916,-0.021536173,5.022714,8.430215
3904935,-0.040679436,5.0466433,8.391929
3904955,-0.004785816,5.0442505,8.35125
3904975,-0.05025107,5.0370717,8.487645
3904995,0.009571632,5.0897155,8.44218
3905014,-0.067001425,5.0945015,8.44218
3905034,-0.052643977,5.075358,8.423037
3905054,-0.07657306,5.099287,8.396714
3905073,-0.08135887,5.1088586,8.346463
3905092,-0.06221561,5.1399665,8.389536
3905112,-0.047858164,5.1686816,8.339285
3905131,-0.009571632,5.178253,8.312963
3905151,-0.004785816,5.204575,8.348856
3905170,-0.019143265,5.1638956,8.334499
3905190,0.0,5.1758604,8.255533
3905209,-0.035893623,5.199789,8.238783
3905229,-0.031107806,5.228504,8.260319
3905248,-0.035893623,5.204575,8.277069
3905268,-0.055036888,5.1973963,8.289034
3905287,-0.002392908,5.21654,8.336892
3905308,-0.040679436,5.2452545,8.324927
3905327,-0.057429794,5.23329,8.296212
3905347,-0.009571632,5.2715764,8.339285
3905367,-0.047858164,5.1902175,8.339285
3905386,-0.011964541,5.254826,8.279462
3905405,-0.026321989,5.262005,8.291427
3905425,-0.057429794,5.2691836,8.339285
3905444,-0.03828653,5.266791,8.317748
3905464,-0.057429794,5.278755,8.257926
3905483,-0.03828653,5.254826,8.317748
3905503,-0.021536173,5.3194346,8.23639
3905522,-0.08375178,5.3218274,8.222033
3905543,-0.014357449,5.21654,8.5642185
3905562,0.052643977,5.2883267,8.095208
3905582,-0.14357449,5.230897,8.140674
3905602,-0.11246668,5.4199367,8.018635
3905622,0.03828653,5.281148,8.257926
3905641,-0.067001425,5.3385777,8.255533
3905661,-0.07418015,5.3529353,8.279462
3905681,0.011964541,5.3577213,8.296212
3905700,-0.045465253,5.3577213,8.181353
3905719,-0.043072347,5.3529353,8.222033
3905739,0.026321989,5.329006,8.257926
3905758,-0.028714897,5.3529353,8.210068
3905778,-0.047858164,5.343364,8.150245
3905797,-0.028714897,5.3505425,8.190925
3905817,-0.05025107,5.360114,8.23639
3905836,-0.040679436,5.410365,8.260319
3905857,-0.028714897,5.3960075,8.190925
3905876,-0.088537596,5.367293,8.198103
3905896,-0.10050214,5.3768644,8.114351
3905916,0.071787246,5.283541,8.284247
3905935,-0.031107806,5.412758,8.198103
3905954,-0.028714897,5.379257,8.176567
3905974,-0.031107806,5.4031863,8.186138
3905993,-0.002392908,5.4510446,8.183745
3906013,-0.035893623,5.446259,8.166995
3906032,-0.026321989,5.436687,8.164602
3906052,-0.05025107,5.443866,8.143066
3906071,-0.023929082,5.4031863,8.123923
3906091,-0.052643977,5.393615,8.188532
3906110,0.009571632,5.415151,8.155031
3906130,-0.019143265,5.4773664,8.147852
3906149,-0.019143265,5.4319015,8.198103
3906170,-0.043072347,5.441473,8.159817
3906189,0.011964541,5.4271154,8.1526375
3906209,-0.035893623,5.4534373,8.123923
3906229,-0.057429794,5.391222,8.116744
3906249,-0.011964541,5.410365,8.140674
3906268,-0.009571632,5.4319015,8.176567
3906288,-0.047858164,5.441473,8.147852
3906308,-0.045465253,5.4295087,8.135887
3906327,-0.028714897,5.43908,8.126316
3906346,-0.021536173,5.4079723,8.155031
3906366,-0.033500712,5.415151,8.126316
3906385,0.016750356,5.4271154,8.147852
3906406,-0.004785816,5.393615,8.123923
3906425,0.0,5.393615,8.166995
3906445,-0.011964541,5.42233,8.109566
3906465,0.03828653,5.3960075,8.1119585
3906484,0.016750356,5.4558306,8.123923
3906503,-0.019143265,5.372079,8.169388
3906523,-0.002392908,5.4558306,8.1119585
3906542,0.011964541,5.393615,8.1622095
3906562,0.0071787243,5.3816504,8.133494
3906581,-0.014357449,5.384043,8.241176
3906601,0.0598227,5.372079,8.214853
3906620,-0.043072347,5.4319015,8.2124605
3906640,0.047858164,5.2978983,8.260319
3906659,0.09332342,5.3385777,8.095208
3906679,-0.105287954,5.329006,7.968384
3906698,0.016750356,5.4199367,8.145459
3906719,0.09332342,5.3194346,8.274676
3906738,0.023929082,5.4055796,8.19571
3906758,0.031107806,5.443866,8.281855
3906778,0.09571633,5.448652,8.241176
3906797,-0.011964541,5.3960075,8.2028885
3906816,-0.019143265,5.343364,8.248354
3906836,-0.004785816,5.355328,8.255533
3906855,0.067001425,5.3385777,8.2028885
3906875,-0.002392908,5.412758,8.2028885
3906894,0.033500712,5.3577213,8.159817
3906914,-0.004785816,5.336185,8.255533
3906933,0.023929082,5.386436,8.315355
3906954,0.002392908,5.3960075,8.143066
3906973,0.0071787243,5.3074703,8.17896
3906993,0.0071787243,5.278755,8.157424
3907013,0.105287954,5.2452545,8.243568
3907033,-0.004785816,5.3313994,8.188532
3907052,0.019143265,5.1950035,8.298605
3907072,-0.105287954,5.1902175,8.226818
3907092,-0.03828653,5.783659,7.934883
3907111,0.088537596,5.281148,8.35125
3907130,0.1172525,5.281148,8.300998
3907150,0.10050214,5.2955055,8.281855
3907169,0.12682413,5.2715764,8.303391
3907189,0.16271774,5.2978983,8.262712
3907208,0.1483603,5.2931128,8.303391
3907228,0.110073775,5.29072,8.25314
3907247,0.10050214,5.281148,8.348856
3907267,0.09810923,5.312256,8.269891
3907286,0.071787246,5.262005,8.269891
3907306,0.1196454,5.230897,8.293819
3907325,0.1196454,5.223718,8.277069
3907346,0.08614469,5.230897,8.329713
3907365,0.08614469,5.2380757,8.265104
3907385,0.088537596,5.2500405,8.31057
3907405,0.105287954,5.21654,8.296212
3907424,0.13400285,5.2452545,8.322535
3907443,0.1459674,5.235683,8.312963
3907463,0.16750357,5.254826,8.320142
3907482,0.07896597,5.230897,8.286641
3907502,0.12203831,5.2141466,8.317748
3907521,0.13639577,5.1950035,8.32732
3907541,0.17228939,5.1973963,8.341678
3907560,0.11485959,5.2380757,8.300998
3907581,0.1196454,5.178253,8.358428
3907600,0.1483603,5.1638956,8.324927
3907620,0.110073775,5.15911,8.324927
3907640,0.16989647,5.1471453,8.375178
3907660,0.088537596,5.149538,8.358428
3907679,0.11246668,5.1519313,8.31057
3907699,0.088537596,5.1519313,8.370393
3907719,0.17228939,5.080144,8.324927
3907738,0.11485959,5.15911,8.322535
3907757,0.17707519,5.0322857,8.650363
3907777,0.24168372,5.149538,8.265104
3907796,0.004785816,5.053822,8.183745
3907816,-0.021536173,5.228504,8.219639
3907835,0.22732627,5.0586076,8.480466
3907855,0.13639577,5.061001,8.461323
3907874,0.09571633,5.080144,8.461323
3907895,0.1483603,5.1208234,8.372786
3907914,0.11485959,5.0466433,8.439787
3907934,0.14357449,5.029893,8.4541445
3907954,0.16271774,4.9772487,8.530717
3907973,0.1459674,4.9772487,8.492431
3907992,0.09810923,4.993999,8.430215
3908012,0.11485959,5.0203214,8.382357
3908031,0.1459674,4.9772487,8.451752
3908051,0.12682413,4.9963923,8.497216
3908070,0.1459674,5.0274997,8.559432
3908090,0.09810923,5.0442505,8.365606
3908109,0.047858164,4.9868207,8.353642
3908129,0.1483603,4.9078546,8.432608
3908148,0.14357449,4.8791394,8.523539
3908168,0.12443122,4.867175,8.521146
3908187,0.023929082,4.9844275,8.456537
3908208,0.09093051,4.9772487,8.480466
3908227,0.08375178,4.9652843,8.511574
3908247,0.11485959,4.936569,8.506788
3908267,0.088537596,4.8815327,8.549861
3908287,0.110073775,4.824103,8.523539
3908306,0.09571633,4.8958898,8.47568
3908326,0.0598227,4.891104,8.470895
3908346,0.07657306,4.8312817,8.502003
3908365,0.08375178,4.8767467,8.506788
3908384,0.09093051,4.8336744,8.626433
3908404,0.014357449,4.8312817,8.549861
3908423,0.09332342,4.836067,8.595325
3908444,0.09332342,4.773852,8.57379
3908463,0.08614469,4.761887,8.537896
3908483,0.069394335,4.7403507,8.602505
3908503,0.055036888,4.8001738,8.612076
3908522,0.040679436,4.7475295,8.59054
3908541,0.031107806,4.735565,8.662328
3908561,0.07418015,4.7259936,8.669506
3908580,0.023929082,4.7547083,8.61447
3908600,0.057429794,4.714029,8.616862
3908619,0.09093051,4.76428,8.566611
3908639,0.043072347,4.7499228,8.600112
3908658,0.033500712,4.6996713,8.60729
3908678,0.011964541,4.716422,8.600112
3908697,0.045465253,4.6757426,8.624041
3908717,0.040679436,4.7451367,8.624041
3908736,0.011964541,4.70685,8.638398
3908757,0.067001425,4.7236004,8.63122
3908776,0.052643977,4.682921,8.659934
3908796,0.026321989,4.6972785,8.619255
3908816,0.035893623,4.661385,8.619255
3908835,0.016750356,4.6661706,8.64797
3908854,-0.016750356,4.6589923,8.659934
3908874,0.011964541,4.6470275,8.650363
3908893,0.043072347,4.6900997,8.609683
3908914,-0.002392908,4.7020645,8.569004
3908933,-0.047858164,4.6972785,8.872903
3908953,0.033500712,4.513025,8.729329
3908973,0.019143265,4.6278844,8.545074
3908992,-0.13878867,4.735565,8.420644
3909011,-0.07418015,4.6996713,8.626433
3909031,0.057429794,4.587205,8.791544
3909050,-0.13400285,4.685314,8.686256
3909071,0.002392908,4.6494203,8.717364
3909090,0.014357449,4.6494203,8.726935
3909110,0.016750356,4.625491,8.700614
3909130,-0.004785816,4.6398487,8.626433
3909149,-0.040679436,4.6278844,8.624041
3909168,-0.06221561,4.6709566,8.597719
3909188,-0.028714897,4.663778,8.6048975
3909207,0.004785816,4.6422415,8.633613
3909227,0.011964541,4.661385,8.674292
3909246,0.0071787243,4.70685,8.667113
3909266,-0.031107806,4.6589923,8.710185
3909285,-0.08614469,4.682921,8.576182
3909305,-0.03828653,4.63267,8.61447
3909324,0.026321989,4.5345607,8.714972
3909344,-0.045465253,4.6230984,8.626433
3909363,-0.09571633,4.6494203,8.6455765
3909384,-0.033500712,4.687707,8.664721
3909403,-0.055036888,4.680528,8.679078
3909423,-0.031107806,4.6948857,8.652756
3909443,0.0071787243,4.6422415,8.657541
3909462,-0.07896597,4.656599,8.679078
3909481,-0.067001425,4.656599,8.633613
3909501,-0.067001425,4.6470275,8.643184
3909520,-0.011964541,4.611134,8.679078
3909541,-0.09571633,4.656599,8.671899
3909560,-0.09332342,4.682921,8.676684
3909580,-0.033500712,4.6494203,8.724543
3909600,-0.09093051,4.6494203,8.669506
3909620,-0.06460852,4.6781354,8.703007
3909639,-0.09093051,4.656599,8.652756
3909659,-0.055036888,4.661385,8.662328
3909679,-0.045465253,4.6207056,8.657541
3909698,-0.06221561,4.685314,8.674292
3909717,-0.040679436,4.663778,8.652756
3909737,-0.023929082,4.6494203,8.671899
3909756,-0.021536173,4.682921,8.633613
3909776,0.011964541,4.7092433,8.636005
3909795,-0.019143265,4.6996713,8.621648
3909815,-0.016750356,4.635063,8.707792
3909834,-0.016750356,4.6709566,8.6551485
3909854,-0.023929082,4.6661706,8.609683
3909873,0.014357449,4.7044573,8.676684
3909893,0.0,4.711636,8.624041
3909912,0.014357449,4.761887,8.602505
3909933,-0.014357449,4.7331724,8.6455765
3909952,-0.014357449,4.7212076,8.650363
3909972,0.0,4.7547083,8.624041
3909992,0.014357449,4.7547083,8.595325
3910011,0.016750356,4.7714586,8.57379
3910030,0.043072347,4.7834234,8.583362
3910050,0.067001425,4.7762446,8.609683
3910069,0.021536173,4.8312817,8.45893
3910089,0.035893623,4.761887,8.868117
3910108,0.12203831,4.8576035,8.403893
3910128,-0.011964541,4.8001738,8.435001
3910147,-0.08375178,4.97007,8.322535
3910167,0.11246668,4.850425,8.5642185
3910186,0.07418015,4.836067,8.545074
3910206,-0.021536173,4.924605,8.600112
3910225,0.055036888,4.972463,8.583362
3910246,0.043072347,4.905462,8.530717
3910265,0.1459674,4.917426,8.485252
3910285,0.13639577,4.941355,8.523539
3910305,0.033500712,4.9820347,8.513967
3910325,0.08135887,4.974856,8.432608
3910344,0.047858164,4.950927,8.444572
3910364,0.105287954,5.001178,8.468502
3910384,0.1172525,5.0083566,8.473288
3910403,0.043072347,5.049036,8.609683
3910422,0.07896597,5.0849295,8.370393
3910442,0.019143265,4.9844275,8.423037
3910461,0.071787246,5.005964,8.375178
3910482,0.15553902,4.9772487,8.372786
3910501,0.07418015,5.005964,8.411072
3910521,0.067001425,5.049036,8.365606
3910541,0.069394335,5.1208234,8.322535
3910560,0.07657306,5.125609,8.346463
3910579,0.088537596,5.1399665,8.363214
3910599,0.067001425,5.0849295,8.377571
3910618,0.08135887,5.0873227,8.329713
3910638,0.0598227,5.106466,8.339285
3910657,0.06460852,5.1136446,8.377571
3910677,0.10050214,5.106466,8.408679
3910696,0.07418015,5.1471453,8.375178
3910716,0.08375178,5.125609,8.363214
3910735,0.016750356,5.178253,8.360821
3910755,0.088537596,5.1399665,8.401501
3910774,0.07418015,5.1471453,8.317748
3910795,0.06460852,5.1423593,8.303391
3910814,0.043072347,5.154324,8.38475
3910834,0.09810923,5.199789,8.312963
3910854,0.06221561,5.178253,8.320142
